text,created_at,retweet_count,favorite_count,is_retweet,id_str
It's Hillary's birthday! Don't forget to sign her card: https://t.co/yzV8qQJsUk https://t.co/LeJQEH7ndL,10/27/2016 0:20,1564,7900,FALSE,7.91434E+17
When Bronx found out he shares a birthday with Hillary (October 26—today!) he was determined to write her a letter… https://t.co/9eLbM3zoWP,10/26/2016 23:00,1443,6230,FALSE,7.91414E+17
Join @S_C_ in Cleveland for a concert to help get out the vote for Hillary! Text JAYZ to 47246 for all the details. https://t.co/6RenC6z0et,10/26/2016 20:37,3697,8592,FALSE,7.91378E+17
That was quite a birthday surprise @Adele. Loved the show last night! -H https://t.co/2QJ76wABh0,10/26/2016 20:13,3904,15694,FALSE,7.91372E+17
"It’s not just what we’re against that should motivate you to go to the polls.It’s what we are for.” —Hillary https://t.co/3TKJ4H68Kz,10-26-2016 19:45:26,1013,2483,false,791365138037215232
A multimillionaire should never pay a lower tax rate than a teacher or a nurse or a policeman or a firefighter.,10-26-2016 19:41:32,2092,5370,false,791364157073420288
We’re going to make America the clean energy superpower of the 21st Century. https://t.co/GJxIrBLAwy,10-26-2016 19:36:57,733,1850,false,791363001819471872
More than 10000000 Americans have already voted in this election.You can make it 10000001: https://t.co/tTgeqxNqYm,10-26-2016 19:33:16,646,1514,false,791362075423571969
We’ve learned in this campaign that Donald Trump is the poster boy for what’s wrong with our economy. https://t.co/geyHk15uto,10-26-2016 19:26:44,790,1529,false,791360433424855042
Live from Tampa: Hillary campaigns with just 13 days left in this campaign → https://t.co/jHTI4ug4Pjhttps://t.co/tTgeqxNqYm,10-26-2016 19:21:35,888,3270,false,791359137187856384
1973:Hillary takes on discrimination against kids with disabilities.Trump gets sued for housing discrimination.… https://t.co/Na7jBbZCWT,10-26-2016 17:49:05,2429,5237,false,791335856585965568
Wish Hillary a happy birthday by making a plan to vote: https://t.co/tTgeqxNqYm https://t.co/Zavx99ZLdC,10-26-2016 17:04:53,2426,8727,false,791324733463756800
RT @timkaine: Happy birthday Hillary. I hope this year is one for the history books. https://t.co/UndDdFb1xh,10-26-2016 16:56:54,4407,0,true,791322724715102208
Let’s come together to give every American the chance to chart their own future. Let’s prove once-and-for-all that love trumps hate.,10-26-2016 16:41:13,853,2854,false,791318778973945856
When you work full-time you shouldn’t still be living in poverty worrying about whether you can put food on the table.” —Hillary",10/26/2016 16:27,1286,4092,FALSE,7.91315E+17
"The future of the economy is on the ballot. I believe that when the middle class thrives America thrives.” —Hillary,10-26-2016 16:21:49,666,1762,false,791313896086835201
More than 10 million people have already voted in this election—and two million of them are right here in Florida.” https://t.co/tTgeqxNqYm",10/26/2016 16:18,441,1187,FALSE,7.91313E+17
In America we don’t say we’re going to “keep you in suspense” about whether we’ll respect the outcome of an election.,10/26/2016 16:14,566,1726,FALSE,7.91312E+17
Watch live: Hillary campaigns in Florida with just 13 days left until Election Day → https://t.co/EsqAmcnrnChttps://t.co/tTgeqxNqYm,10/26/2016 16:06,981,3696,FALSE,7.9131E+17
RT @ChelseaClinton: Happy Birthday Mom! I hope that one day Charlotte &amp; Aidan are as proud to be my children as I am to be your daughter ht…,10/26/2016 15:35,6327,0,TRUE,7.91302E+17
America is already great because it welcomes people like Damián López Rodriguez—an immigrant who gave his life for… https://t.co/xZLZqFZWTO,10/26/2016 14:45,5459,13219,FALSE,7.9129E+17
RT @NickMerrill: Surprise! Happy Birthday HRC!! 🎂 https://t.co/U2H7XUUltc,10/26/2016 14:12,6718,0,TRUE,7.91281E+17
Happy birthday to this future president. https://t.co/JT3HiBjYdj,10/26/2016 13:03,45848,102228,FALSE,7.91264E+17
Today is Hillary's birthday! Find out what she was doing the year you were born: https://t.co/xWnRW2boOg,10/26/2016 12:03,2544,9282,FALSE,7.91249E+17
"In the 1970s Trump's real estate company marked rental applications for African Americans with a ""C"" for ""colored."" https://t.co/5FT8YQiU0g",10/26/2016 2:56,3192,5200,FALSE,7.91111E+17
99% more Florida Latinos have already voted early than at this point in 2012. Join them: https://t.co/cqsal32OB3 https://t.co/WIdCeGUUcu,10/26/2016 2:37,2239,7572,FALSE,7.91106E+17
If a candidate begins his career running a company that discriminates against people of color what kind of preside… https://t.co/ZeK00pl6xc,10/26/2016 2:10,4302,9741,FALSE,7.911E+17
Proud to have the endorsement of General Powell a decorated soldier and distinguished statesman. https://t.co/4uBFn2aw4W -H,10/26/2016 1:20,6501,18925,FALSE,7.91087E+17
I feel very very angry. So much so that it still evokes anger and hurt. —Mae Wiggins on experiencing discrimina… https://t.co/MHAJSJSdjy,10/26/2016 0:11,6473,12753,FALSE,7.9107E+17
Words of advice from the 1969 @Wellesley College commencement speaker: Hillary Rodham. https://t.co/tTgeqxNqYm https://t.co/bs6DvFfkjH,10/25/2016 23:05,3601,7336,FALSE,7.91053E+17
RT @timkaine: Passionate about getting Hillary into the White House? There’s always something you can do to help out: https://t.co/hepgWSPX…,10/25/2016 20:42,2412,0,TRUE,7.91017E+17
RT @samifayebaker: Grassroots activism FTW! #NationalPantsuitDay was the life-affirming shoulder-padded love-fest we needed! Now vote! htt…,10/25/2016 20:01,804,0,TRUE,7.91007E+17
Text JOIN to 47246 and get involved because the bigger the turnout the bigger the statement we’ll make about the kind of country we are.,10/25/2016 19:17,625,1673,FALSE,7.90996E+17
We’ve got to raise the minimum wage. No one who works full-time should still be in poverty. https://t.co/4tLYvfZny7,10/25/2016 19:11,1252,3580,FALSE,7.90994E+17
We can create millions of jobs and protect our environment at the same time. https://t.co/mCzHzYxMfz,10/25/2016 19:09,854,1684,FALSE,7.90994E+17
Donald Trump is unqualified to be Commander-in-Chief. A president doesn’t call our military a “total disaster.” https://t.co/B66Yf4gylz,10/25/2016 19:07,844,1484,FALSE,7.90993E+17
Nobody should wake up on November 9 and wonder whether there is more you could have done. https://t.co/eS3ie0qMIX,10/25/2016 19:05,709,1526,FALSE,7.90993E+17
As Trump makes an unprecedented attack on our democracy millions of people are registering and voting early. https://t.co/tTgeqxNqYm,10/25/2016 19:03,525,1152,FALSE,7.90992E+17
We believe that no matter what you look like or where your parents were born or who you love you have the right to be treated equally.,10/25/2016 19:00,1044,2279,FALSE,7.90992E+17
"I’ve tried to run a campaign based on issues. He’s run a campaign based on insults.” —Hillary on Trump https://t.co/utlmSKmREv,10-25-2016 18:58:54,677,1564,false,790991041117708288
With just 14 days until Election Day join Hillary live for a rally in Florida → https://t.co/EsqAmcnrnChttps://t.co/tTgeqxNqYm,10-25-2016 18:52:00,1249,4399,false,790989303031730176
RT @mayaharris_: Hillary is committed to #EndLeadPoisoningNow with a bold goal to eliminate lead as a public health threat. #LPPW2016 https…,10-25-2016 17:55:23,559,0,true,790975056235102208
Americans’ wages just hit an all-time high.We need to build on this progress—not turn back: https://t.co/ozm7qkDkjA,10-25-2016 16:58:47,1446,4044,false,790960810969403392
Tomorrow is Hillary's birthday! Make sure your name is on her card: https://t.co/d9Nvr0HANk,10-25-2016 16:20:22,1134,4661,false,790951141890719745
RT @HFA: That presidential look. https://t.co/gKaguNYO7t,10-25-2016 15:53:50,1014,0,true,790944465976430598
FACT: Donald Trump's company systematically denied housing to people of color dating back to the 1960s and 70s. https://t.co/x1rpVn3TPX,10-25-2016 15:32:51,1888,3672,false,790939186106920961
When a black tenant applied for an apartment in one of Trump's buildings she was told it wasn't available.A whit… https://t.co/RM58eMAyx6,10-25-2016 15:05:52,8071,13302,false,790932394664599552
RT @HillaryforVA: Jimmy Ochan found refuge in the U.S. and joined the Marines to give back. When he was injured he got the care he needed…,10-25-2016 14:46:54,1446,0,true,790927620942749696
“In these final weeks of the election season find someone to tell about Clinton’s lifetime of service.”—@wigazette https://t.co/ez5nbWrBef,10-25-2016 14:00:43,1095,3244,false,790915998778007552
My name is Mae Wiggins. I was denied an apartment in the Trump buildings based on the color of my skin."" https://t.co/ds8NkkV0T2",10/25/2016 13:13,15075,21123,FALSE,7.90904E+17
"RT @smrtgrls: ""Her life proves that she has always believed that public service is 1st &amp; foremost about service."" -@ChelseaClinton https://…",10/25/2016 3:45,974,0,TRUE,7.90761E+17
Get this Donald:Nasty women are tough.Nasty women are smart.And nasty women vote.—@ElizabethForMA… https://t.co/VvZl5Y19BA,10/25/2016 3:22,6955,20111,FALSE,7.90755E+17
A man who disrespects our service members cannot be our Commander-in-Chief. https://t.co/eerqQrjRbz,10/25/2016 2:54,5886,12570,FALSE,7.90748E+17
It’s important to give you something to vote for not just against. —Hillary https://t.co/qVF3DUSYZ7 https://t.co/uvGVgqktgn,10/25/2016 2:13,1887,6549,FALSE,7.90738E+17
"No one who wants to be Commander-in-Chief should be calling active military operations a ""disaster.” https://t.co/YjLRFyfE4f",10/25/2016 1:43,2907,6744,FALSE,7.9073E+17
RT @HillaryforFL: As early voting begins in many counties in Florida see how many Floridians have already voted. #EarlyVote4Her https://t.…,10/25/2016 0:52,939,0,TRUE,7.90718E+17
In honor of Trump's relentless pursuit of any conspiracy theory presenting a stylish update to his famous hats:… https://t.co/e2hwAqC2LX,10/25/2016 0:25,2054,5592,FALSE,7.90711E+17
Your friends your family stars on Broadway—everyone's voting this year. Don't throw away your shot:… https://t.co/Tcd6x8oZDx,10/24/2016 22:40,3468,8577,FALSE,7.90684E+17
Trump loves conspiracy theories almost as much as his hat. But why choose?Make your own tin foil #MAGA hat:… https://t.co/7S1Ck6tqhf,10/24/2016 22:34,2197,5652,FALSE,7.90683E+17
“Clinton has the temperament knowledge and experience to be president.” —@PhillyTrib https://t.co/KpM8ECx00D,10/24/2016 22:22,1124,3571,FALSE,7.9068E+17
When Trump trivializes the sacrifice of our military and veterans he makes it clear: He has no idea what service t… https://t.co/taRFZh6Ny5,10/24/2016 21:28,8503,17316,FALSE,7.90666E+17
Good question. https://t.co/wrd7SUI4cI https://t.co/Gpio1LA5Z8,10/24/2016 19:58,3715,6651,FALSE,7.90644E+17
"A promise to ""Make America Great Again"" might mean more from someone who actually made his products in America. https://t.co/Q75vEdoq8m",10/24/2016 19:27,2034,5215,FALSE,7.90636E+17
If Donald Trump condones discrimination against his own employees how would he lead our country? https://t.co/3VdXH9tykx,10/24/2016 18:15,1327,3117,FALSE,7.90618E+17
"He lost $1 billion running a casino. Who does that?” —Hillary on Trump: https://t.co/cijmdjCj0t,10-24-2016 18:11:38,975,2675,false,790616758436630528
No matter where you go to college we’ll make it easier for you to pay back and pay down your student debt. https://t.co/VkVm51nWIY,10-24-2016 18:04:42,521,1237,false,790615014008905731
Last night Trump called a military effort to push terrorists out of Mosul a “total disaster.”That’s dangerous. https://t.co/1MzyauM3Nw,10-24-2016 17:59:27,755,1567,false,790613689447682048
RT @dougmillsnyt: .@SenWarren with @HillaryClinton during a campaign rally at Saint Anselm College in Manchester NH https://t.co/ZsCfgVPKoz,10-24-2016 17:56:07,886,0,true,790612853480882176
The energy we’re seeing out there isn’t just about what we’re against—it’s about what we’re for: a future in which everyone counts.,10-24-2016 17:55:52,636,1839,false,790612790268596224
While Donald Trump is assaulting our democracy millions of people are standing up for it—registering voting early and volunteering.,10-24-2016 17:54:00,773,2221,false,790612321412452352
Donald Trump refused to say that he’d respect the results of this election.That’s a direct threat to our democracy.,10-24-2016 17:53:14,4353,4518,false,790612127996403712
Racism and sexism and bigotry have no place in our country.” —@ElizabethForMA in New Hampshire",10/24/2016 17:39,871,1950,FALSE,7.90609E+17
"Get this Donald: nasty women are smart nasty women are tough and nasty women vote.” —@ElizabethForMA: https://t.co/uTXX68HXhY,10-24-2016 17:32:53,3394,6720,false,790607004968611840
Donald Trump aggressively disrespects more than half the people in this country.” —@ElizabethForMA https://t.co/Lvsb5mkLSt",10/24/2016 17:31,601,1202,FALSE,7.90607E+17
"The game is 'rigged'—it’s rigged for guys like Donald Trump. I say it’s time to fight back!” —@ElizabethForMA https://t.co/tTgeqxNqYm,10-24-2016 17:29:34,456,1049,false,790606169257742336
Hillary Clinton fights for us. It is now time for us to fight for Hillary.” —@ElizabethForMA https://t.co/iWKBOE1i18",10/24/2016 17:26,398,1063,FALSE,7.90605E+17
"It is great to be in the state that’s going to send Hillary Clinton to the White House!” —@ElizabethForMA in New Hampshire,10-24-2016 17:25:14,388,1062,false,790605081695707140
With 15 days to go Hillary and @ElizabethForMA hit the trail in New Hampshire. Tune in: https://t.co/wn6a97g587 https://t.co/tTgeqxNqYm,10-24-2016 17:16:23,1212,4535,false,790602853622616066
“We’re going to work our hearts out to make Hillary Clinton the next president of the United States.” —… https://t.co/TCer3UQcSI,10-24-2016 14:41:42,4867,13954,false,790563924072476673
No family should spend more than 10% of its income on child care.Here's how we can achieve that goal: https://t.co/lQzCN6czhh,10-24-2016 13:57:19,1511,4696,false,790552754800451584
No matter what issue you care about it is on the ballot."" —Hillary last night in Pennsylvania… https://t.co/8o52fmdG2P",10/24/2016 2:44,3056,9512,FALSE,7.90383E+17
16 days. https://t.co/tTgeqxNqYm https://t.co/xj2robvztw,10/24/2016 1:59,4282,19120,FALSE,7.90372E+17
Congrats Cathy and happy homecoming Howard! https://t.co/jG6chUjWdM,10/24/2016 1:35,1331,3771,FALSE,7.90366E+17
"The president takes an oath to ""preserve protect and defend the Constitution."" Does Trump know what's in it? https://t.co/9Mvxq2BAz2",10/24/2016 1:05,1473,4046,FALSE,7.90359E+17
I will defend women's rights to make their own health care decisions. —Hillary https://t.co/BAbTwyL97U,10/23/2016 23:20,2480,8982,FALSE,7.90332E+17
